,low,488.0,315.0,"1,822.7",10.4,17.0,48.0,226.0,1.0,2.0,141.5
Dwayne Haskins,WAS,437.0,272.0,"3,030.7",18.1,15.7,25.0,130.7,0.8,2.0,176.1
,high,437.0,272.0,"3,161.4",18.2,14.5,25.0,162.5,1.7,0.9,197.5
,low,437.0,272.0,"2,900.0",18.0,17.0,25.0,99.0,0.0,3.0,163.9
Tua Tagovailoa,MIA,387.0,248.0,"2,661.4",16.2,12.6,16.0,152.9,1.4,1.9,165.9
,high,387.0,248.0,"2,760.0",17.0,11.2,16.0,239.8,1.8,0.8,176.9
,low,387.0,248.0,"2,562.9",15.4,14.0,16.0,66.0,1.0,3.0,163.0
Ryan Fitzpatrick,MIA,224.0,139.0,"1,611.4",9.6,7.1,24.0,124.0,1.6,0.7,109.0
,high,224.0,139.0,"1,722.8",10.1,6.3,24.0,128.0,2.0,0.4,117.9
,low,224.0,139.0,"1,500.0",9.0,8.0,24.0,120.0,1.2,1.0,104.0
Justin Herbert,LAC,26.0,16.0,"1,056.5",5.8,4.7,2.0,165.2,0.8,0.4,76.3
,high,26.0,16.0,"1,908.0",10.5,1.0,2.0,324.4,1.6,0.0,143.6
,low,26.0,16.0,205.0,1.0,8.5,2.0,6.0,0.0,0.7,10.8
Jalen Hurts,PHI,18.0,11.0,430.8,2.5,1.6,41.0,153.7,1.4,3.2,41.7
,high,18.0,11.0,740.6,4.0,0.0,41.0,217.0,2.0,0.3,54.1
,low,18.0,11.0,121.0,1.0,3.2,41.0,90.3,0.8,6.0,42.5
Nick Foles,CHI,82.0,54.0,543.0,3.0,2.0,4.0,10.0,0.0,1.0,28.7
,high,82.0,54.0,543.0,3.0,2.0,4.0,10.0,0.0,1.0,30.7
,low,82.0,54.0,543.0,3.0,2.0,4.0,10.0,0.0,1.0,30.7
Taysom Hill,NO,12.0,7.0,53.5,0.6,0.2,1.0,164.5,1.0,0.2,26.2
,high,12.0,7.0,77.0,1.0,0.0,1.0,324.9,1.0,0.0,39.3
,low,12.0,7.0,30.1,0.2,0.3,1.0,4.0,1.0,0.4,13.5
Jameis Winston,NO,23.0,15.0,374.2,2.5,1.1,4.0,24.2,0.2,0.1,26.0
,high,23.0,15.0,591.4,4.0,0.0,4.0,30.4,0.4,0.0,41.4
,low,23.0,15.0,157.0,1.0,2.2,4.0,18.0,0.0,0.2,12.1
John Wolford,LAR,19.0,12.0,331.1,1.7,1.2,1.0,55.4,0.4,0.2,25.0
,high,19.0,12.0,526.1,2.3,0.0,1.0,107.9,0.8,0.0,41.4
,low,19.0,12.0,136.0,1.0,2.4,1.0,3.0,0.0,0.3,9.7
Phillip Walker,CAR,18.0,12.0,332.5,1.6,1.4,1.0,61.2,0.4,0.2,24.9
,high,18.0,12.0,540.0,2.2,0.0,1.0,118.5,0.7,0.0,41.6
,low,18.0,12.0,125.0,1.0,2.8,1.0,4.0,0.0,0.3,9.4
Andy Dalton,DAL,23.0,15.0,326.4,1.7,1.4,5.0,15.7,0.1,0.1,18.9
,high,23.0,15.0,468.9,2.4,1.0,5.0,21.0,0.2,0.0,27.6
,low,23.0,15.0,184.0,1.0,1.8,5.0,10.4,0.0,0.1,11.5
Jeff Driskel,DEN,22.0,12.0,281.2,1.4,1.4,4.0,25.7,0.2,0.1,17.7
,high,22.0,12.0,425.4,1.9,1.0,4.0,29.4,0.4,0.0,27.0
