,high,30.0,278.0,2.0,2.0,39.8
,low,30.0,278.0,2.0,2.0,39.8
Maxx Williams,ARI,23.0,232.0,1.5,0.0,32.2
,high,23.0,241.0,2.0,0.0,34.3
,low,23.0,223.0,1.0,0.0,30.1
Tyler Kroft,BUF,18.5,197.0,2.0,0.0,31.7
,high,22.0,239.0,2.0,0.0,35.9
,low,15.0,155.0,2.0,0.0,27.5
Dan Arnold,ARI,18.5,216.0,1.5,0.0,30.6
,high,23.0,287.0,2.0,0.0,40.7
,low,14.0,145.0,1.0,0.0,20.5
Josh Hill,NO,21.5,216.0,1.5,0.0,30.6
,high,25.0,227.0,2.0,0.0,34.7
,low,18.0,205.0,1.0,0.0,26.5
Andrew Beck,DEN,17.0,184.0,2.0,0.0,30.4
,high,17.0,184.0,2.0,0.0,30.4
,low,17.0,184.0,2.0,0.0,30.4
Mo Alie-Cox,IND,15.0,212.5,1.5,0.0,30.3
,high,22.0,337.0,3.0,0.0,51.7
,low,8.0,88.0,0.0,0.0,8.8
Adam Shaheen,MIA,22.0,199.0,2.0,1.0,29.9
,high,22.0,199.0,2.0,1.0,31.9
,low,22.0,199.0,2.0,1.0,31.9
Jacob Hollister,SEA,21.0,196.0,1.5,0.0,28.6
,high,27.0,248.0,2.0,0.0,36.8
,low,15.0,144.0,1.0,0.0,20.4
Levine Toilolo,NYG,19.0,220.5,1.0,0.0,28.1
,high,30.0,359.0,2.0,0.0,47.9
,low,8.0,82.0,0.0,0.0,8.2
Nick Vannett,DEN,17.5,173.5,1.5,0.0,26.4
,high,22.0,211.0,2.0,0.0,27.1
,low,13.0,136.0,1.0,0.0,25.6
Jeremy Sprinkle,WAS,21.5,200.5,1.0,0.0,26.1
,high,24.0,216.0,1.0,0.0,27.6
,low,19.0,185.0,1.0,0.0,24.5
Jason Witten,LV,18.5,168.5,1.5,0.0,25.9
,high,26.0,245.0,2.0,0.0,36.5
,low,11.0,92.0,1.0,0.0,15.2
Harrison Bryant,CLE,16.0,189.0,1.0,0.0,24.9
,high,16.0,189.0,1.0,0.0,24.9
,low,16.0,189.0,1.0,0.0,24.9
Ricky Seals-Jones,KC,12.0,148.5,1.5,0.0,23.9
,high,13.0,152.0,2.0,0.0,27.2
,low,11.0,145.0,1.0,0.0,20.5
Garrett Griffin,NO,12.0,111.0,2.0,0.0,23.1
,high,12.0,111.0,2.0,0.0,23.1
,low,12.0,111.0,2.0,0.0,23.1
Jordan Thomas,NE,10.0,109.0,2.0,0.0,22.9
,high,10.0,109.0,2.0,0.0,22.9
,low,10.0,109.0,2.0,0.0,22.9
Josiah Deguara,GB,18.0,185.0,1.0,1.0,22.5
,high,18.0,185.0,1.0,1.0,24.5
,low,18.0,185.0,1.0,1.0,24.5
Drew Sample,CIN,20.0,180.5,1.0,1.0,22.1
,high,31.0,279.0,2.0,1.0,39.9
,low,9.0,82.0,0.0,1.0,8.2
Foster Moreau,LV,13.5,128.5,1.5,0.0,21.9
,high,16.0,165.0,2.0,0.0,28.5
,low,11.0,92.0,1.0,0.0,15.2
Derek Carrier,LV,11.0,96.0,2.0,0.0,21.6
,high,11.0,96.0,2.0,0.0,21.6
,low,11.0,96.0,2.0,0.0,21.6
Adam Trautman,NO,16.0,149.0,1.0,0.0,20.9
,high,16.0,149.0,1.0,0.0,20.9
,low,16.0,149.0,1.0,0.0,20.9
Blake Bell,DAL,14.0,146.0,1.0,0.0,20.6
,high,14.0,146.0,1.0,0.0,20.6
,low,14.0,146.0,1.0,0.0,20.6
Jaeden Graham,ATL,14.5,175.5,0.5,0.0,20.6
,high,16.0,206.0,1.0,0.0,26.6
,low,13.0,145.0,0.0,0.0,14.5
Codey McElroy,TB,10.0,144.0,1.0,0.0,20.4
,high,10.0,144.0,1.0,0.0,20.4
,low,10.0,144.0,1.0,0.0,20.4
Marcedes Lewis,GB,16.0,168.0,0.5,0.0,19.8
,high,25.0,270.0,1.0,0.0,33.0
,low,7.0,66.0,0.0,0.0,6.6
Joshua Perkins,PHI,12.0,129.0,1.0,0.0,18.9
,high,12.0,129.0,1.0,0.0,18.9
,low,12.0,129.0,1.0,0.0,18.9
