,high,11.0,113.0,0.5,0.0,11.3
,low,6.1,62.2,0.0,0.0,9.1
Chris Manhertz,CAR,5.5,61.9,0.7,0.0,10.1
,high,7.0,82.0,1.0,0.0,14.2
,low,4.0,41.8,0.3,0.0,5.9
Deon Yelder,KC,5.6,60.9,0.7,0.0,10.1
,high,8.0,88.0,1.0,0.0,14.8
,low,3.2,33.8,0.3,0.0,5.5
Trevon Wesco,NYJ,6.5,65.3,0.5,0.0,9.6
,high,6.5,65.3,0.5,0.0,12.8
,low,6.5,65.3,0.5,0.0,12.8
Richard Rodgers,PHI,6.7,63.7,0.5,0.0,9.6
,high,6.7,63.7,0.5,0.0,9.5
,low,6.7,63.7,0.5,0.0,9.5
Durham Smythe,MIA,6.4,60.3,0.5,0.0,9.0
,high,12.0,113.0,1.0,0.0,17.3
,low,0.8,7.5,0.0,0.0,1.1
Troy Fumagalli,DEN,5.6,54.8,0.4,0.0,7.9
,high,5.6,54.8,0.4,0.0,7.9
,low,5.6,54.8,0.4,0.0,7.9
Johnny Mundt,LAR,4.7,48.6,0.4,0.0,7.3
,high,4.7,48.6,0.4,0.0,7.4
,low,4.7,48.6,0.4,0.0,7.4
Levine Toilolo,NYG,6.0,62.7,0.2,0.0,7.2
,high,8.0,82.0,0.3,0.0,8.2
,low,4.1,43.4,0.0,0.0,6.3
Dalton Schultz,DAL,6.1,60.9,0.2,0.0,7.2
,high,8.0,77.0,0.4,0.0,7.7
,low,4.2,44.9,0.0,0.0,6.8
Khari Lee,DET,4.7,49.4,0.3,0.0,6.9
,high,4.7,49.4,0.3,0.0,7.1
,low,4.7,49.4,0.3,0.0,7.1
Tyler Conklin,MIN,4.3,47.6,0.3,0.0,6.8
,high,4.3,47.6,0.3,0.0,7.0
,low,4.3,47.6,0.3,0.0,7.0
Eric Saubert,JAC,4.6,45.0,0.3,0.0,6.4
,high,4.6,45.0,0.3,0.0,6.5
,low,4.6,45.0,0.3,0.0,6.5
Isaac Nauta,DET,4.4,44.2,0.3,0.0,6.3
,high,4.4,44.2,0.3,0.0,6.2
,low,4.4,44.2,0.3,0.0,6.2
Stephen Carlson,CLE,4.1,42.2,0.3,0.0,6.3
,high,4.1,42.2,0.3,0.0,6.4
,low,4.1,42.2,0.3,0.0,6.4
Derek Carrier,LV,4.5,41.8,0.3,0.0,6.1
,high,4.5,41.8,0.3,0.0,6.6
,low,4.5,41.8,0.3,0.0,6.6
Luke Willson,BAL,3.5,39.0,0.4,0.0,6.1
,high,3.5,39.0,0.4,0.0,6.1
,low,3.5,39.0,0.4,0.0,6.1
Xavier Grimble,BAL,3.7,41.3,0.3,0.0,6.0
,high,3.7,41.3,0.3,0.0,6.2
,low,3.7,41.3,0.3,0.0,6.2
Eric Tomlinson,BAL,3.8,40.9,0.3,0.0,6.0
,high,3.8,40.9,0.3,0.0,5.9
,low,3.8,40.9,0.3,0.0,5.9
Drew Sample,CIN,5.9,54.6,0.1,0.0,5.9
,high,9.0,82.0,0.2,0.0,8.2
,low,2.8,27.2,0.0,0.0,3.8
Pharaoh Brown,HOU,3.6,37.3,0.3,0.0,5.6
,high,3.6,37.3,0.3,0.0,5.6
,low,3.6,37.3,0.3,0.0,5.6
Ross Travis,NYJ,3.6,35.0,0.3,0.0,5.4
,high,3.6,35.0,0.3,0.0,5.2
,low,3.6,35.0,0.3,0.0,5.2
Stephen Anderson,LAC,3.5,33.8,0.3,0.0,5.2
,high,3.5,33.8,0.3,0.0,5.1
,low,3.5,33.8,0.3,0.0,5.1
Lee Smith,BUF,3.7,30.6,0.3,0.0,4.9
,high,3.7,30.6,0.3,0.0,4.7
,low,3.7,30.6,0.3,0.0,4.7
Cethan Carter,CIN,2.8,27.7,0.2,0.0,3.7
,high,2.8,27.7,0.2,0.0,3.9
,low,2.8,27.7,0.2,0.0,3.9
Daniel Brown,NYJ,2.5,23.3,0.2,0.0,3.3
,high,2.5,23.3,0.2,0.0,3.5
,low,2.5,23.3,0.2,0.0,3.5
Jordan Leggett,DEN,2.7,23.3,0.2,0.0,3.3
,high,2.7,23.3,0.2,0.0,3.6
,low,2.7,23.3,0.2,0.0,3.6
Jason Croom,PHI,2.3,23.2,0.2,0.0,3.3
,high,2.3,23.2,0.2,0.0,3.3
,low,2.3,23.2,0.2,0.0,3.3
Jesper Horsted,CHI,2.3,22.8,0.2,0.0,3.2
,high,2.3,22.8,0.2,0.0,3.3
,low,2.3,22.8,0.2,0.0,3.3
Zach Gentry,PIT,2.0,20.9,0.2,0.0,3.1
,high,2.0,20.9,0.2,0.0,3.2
,low,2.0,20.9,0.2,0.0,3.2
Tanner Hudson,TB,2.4,20.7,0.2,0.0,3.0
,high,2.4,20.7,0.2,0.0,3.1
,low,2.4,20.7,0.2,0.0,3.1
Tommy Sweeney,BUF,2.0,20.0,0.2,0.0,3.0
,high,2.0,20.0,0.2,0.0,2.9
,low,2.0,20.0,0.2,0.0,2.9
J.P. Holtz,CHI,1.9,19.2,0.2,0.0,2.9
,high,1.9,19.2,0.2,0.0,2.8
,low,1.9,19.2,0.2,0.0,2.8
Codey McElroy,TB,1.9,17.5,0.2,0.0,2.7
,high,1.9,17.5,0.2,0.0,2.6
,low,1.9,17.5,0.2,0.0,2.6
Antony Auclair,TB,2.0,17.4,0.2,0.0,2.7
,high,2.0,17.4,0.2,0.0,2.6
,low,2.0,17.4,0.2,0.0,2.6
Jordan Franks,CLE,1.5,14.9,0.2,0.0,2.4
,high,1.5,14.9,0.2,0.0,2.1
,low,1.5,14.9,0.2,0.0,2.1
Ross Dwelley,SF,1.2,11.3,0.2,0.0,2.1
,high,1.2,11.3,0.2,0.0,1.8
,low,1.2,11.3,0.2,0.0,1.8
Evan Baylis,ARI,1.1,11.9,0.2,0.0,2.1
,high,1.1,11.9,0.2,0.0,1.8
,low,1.1,11.9,0.2,0.0,1.8
Cole Hikutini,DAL,1.0,10.3,0.1,0.0,1.8
,high,1.0,10.3,0.1,0.0,1.6
,low,1.0,10.3,0.1,0.0,1.6
Hale Hentges,IND,1.0,10.8,0.0,0.0,1.3
,high,1.0,10.8,0.0,0.0,1.6
,low,1.0,10.8,0.0,0.0,1.6
Darrell Daniels,ARI,0.8,9.4,0.0,0.0,0.9
,high,0.8,9.4,0.0,0.0,1.3
,low,0.8,9.4,0.0,0.0,1.3
Luke Stocker,ATL,0.3,2.5,0.0,0.0,0.4
,high,0.3,2.5,0.0,0.0,0.4
,low,0.3,2.5,0.0,0.0,0.4
Temarrick Hemingway,WAS,0.0,0.0,0.0,0.0,0.0
,high,0.0,0.0,0.0,0.0,0.0
,low,0.0,0.0,0.0,0.0,0.0
Charles Jones,PIT,0.0,0.0,0.0,0.0,0.0
,high,0.0,0.0,0.0,0.0,0.0
,low,0.0,0.0,0.0,0.0,0.0
