Rank,Player,Team,Opp,Position,Rush,Rush Yds,Rush TDs,0-9 RushTDs,10-19 RushTDs,20-29 RushTDs,30-39 RushTDs,40-49 RushTDs,50+ RushTDs,Rec,Rec Yds,Rec TDs,>= 50yds,>= 100yds,Punt Ret Yds,Kick Ret Yds,Fum Lost,Scoring Opps,Pts
30,"Rodgers, Jacquizz",TBB,@MIA,RB,13.,50.5,0.3,0.3,0.,0.,0.,0.,0.,1.6,12.7,0.,0.1,0.,0.,0.,0.,1.2,8.1
31,"Perkins, Paul",NYG,KCC,RB,12.7,50.2,0.1,0.1,0.,0.,0.,0.,0.,2.7,21.,0.1,0.1,0.,0.,0.6,0.,0.7,8.1
32,"Hill, Jeremy",CIN,@DEN,RB,11.6,42.7,0.5,0.4,0.,0.,0.,0.,0.,1.1,8.,0.,0.,0.,0.,0.,0.1,2.6,8.
33,"Peterson, Adrian",NOR,WAS,RB,6.5,22.1,0.1,0.1,0.,0.,0.,0.,0.,3.,27.3,0.4,0.1,0.1,0.,4.6,0.,0.9,7.9
34,"Murray, Latavius",MIN,LAR,RB,10.7,38.5,0.4,0.4,0.,0.,0.,0.,0.,2.1,17.5,0.,0.1,0.,0.,0.4,0.1,1.5,7.8
35,"White, James",NEP,@OAK,RB,3.7,14.3,0.1,0.1,0.,0.,0.,0.,0.,3.6,36.8,0.4,0.1,0.1,0.,4.5,0.,0.9,7.7
36,"Riddick, Theo",DET,@CHI,RB,8.,28.5,0.1,0.,0.,0.,0.,0.,0.,4.2,29.2,0.2,0.1,0.1,0.,3.7,0.,1.1,7.3
37,"Johnson, Duke",CLE,JAC,RB,6.4,27.5,0.,0.,0.,0.,0.,0.,0.,4.2,40.1,0.,0.2,0.1,5.,2.4,0.,2.,7.2
38,"Thompson, Chris",WAS,@NOR,RB,4.9,24.2,0.2,0.1,0.,0.1,0.,0.,0.,3.4,23.3,0.2,0.1,0.,0.,21.7,0.,0.7,6.9
39,"Sims, Charles",TBB,@MIA,RB,6.6,28.5,0.,0.,0.,0.,0.,0.,0.,2.9,27.6,0.2,0.1,0.1,0.,0.,0.1,2.4,6.6
40,"Sproles, Darren",PHI,@DAL,RB,5.7,24.4,0.2,0.1,0.,0.1,0.,0.,0.,3.1,23.8,0.1,0.1,0.,14.5,2.,0.,1.5,6.5
41,"Ivory, Chris",JAC,@CLE,RB,10.5,42.5,0.1,0.1,0.,0.,0.,0.,0.,1.6,13.7,0.,0.1,0.,0.,1.5,0.2,0.7,6.4
42,"Lewis, Dion",NEP,@OAK,RB,8.3,32.8,0.1,0.1,0.,0.,0.,0.,0.,2.7,19.,0.1,0.1,0.,0.,12.9,0.,0.9,6.3
43,"Burkhead, Rex",NEP,@OAK,RB,5.7,46.1,0.1,0.1,0.,0.,0.,0.,0.,1.6,13.3,0.,0.1,0.,0.,9.8,0.1,0.7,6.3
44,"Bernard, Giovani",CIN,@DEN,RB,7.5,32.,0.1,0.1,0.1,0.,0.,0.,0.,2.5,22.2,0.,0.1,0.,0.,0.2,0.1,2.4,6.
45,"Booker, Devontae",DEN,CIN,RB,9.5,34.4,0.2,0.2,0.,0.,0.,0.,0.,1.8,13.3,0.,0.1,0.,0.,1.,0.1,1.,5.8
46,"Williams, Jamaal",GBP,BAL,RB,8.5,35.4,0.1,0.1,0.,0.,0.,0.,0.,1.6,14.2,0.,0.1,0.,0.,0.,0.,2.2,5.8
47,"Allen, Javorius",BAL,@GBP,RB,6.8,24.4,0.1,0.1,0.,0.,0.,0.,0.,2.9,18.7,0.1,0.1,0.,0.,2.9,0.,1.6,5.1
48,"West, Charcandrick",KCC,@NYG,RB,6.7,22.9,0.1,0.1,0.,0.,0.,0.,0.,1.5,11.2,0.1,0.,0.,0.,0.8,0.1,0.8,4.9
49,"Rawls, Thomas",SEA,ATL,RB,7.,29.,0.2,0.2,0.,0.,0.,0.,0.,0.6,5.,0.,0.,0.,0.,0.,0.,1.1,4.8
50,"Zenner, Zach",DET,@CHI,RB,5.8,22.7,0.2,0.2,0.,0.,0.,0.,0.,1.3,14.2,0.,0.1,0.,0.,6.9,0.1,0.8,4.7
51,"Vereen, Shane",NYG,KCC,RB,5.6,24.3,0.,0.,0.,0.,0.,0.,0.,1.9,13.8,0.1,0.1,0.,0.,8.8,0.1,1.5,4.5
52,"Perine, Samaje",WAS,@NOR,RB,4.9,41.1,0.,0.,0.,0.,0.,0.,0.,0.4,4.4,0.,0.,0.,0.,3.,0.,1.8,4.5
53,"Williams, Damien",MIA,TBB,RB,2.8,10.1,0.2,0.1,0.1,0.,0.,0.,0.,1.5,14.7,0.2,0.1,0.,0.,4.7,0.1,0.9,4.4
54,"McFadden, Darren",DAL,PHI,RB,7.5,32.8,0.1,0.1,0.,0.,0.,0.,0.,1.1,8.3,0.,0.,0.,0.,2.9,0.1,1.6,4.4
55,"McKinnon, Jerick",MIN,LAR,RB,7.3,22.5,0.1,0.1,0.,0.,0.,0.,0.,2.,13.5,0.,0.1,0.,0.,0.,0.,0.5,4.4
56,"Oliver, Branden",LAC,BUF,RB,5.7,22.8,0.1,0.1,0.,0.,0.,0.,0.,1.7,15.9,0.,0.1,0.,0.8,1.7,0.,1.1,4.2
57,"Washington, DeAndre",OAK,NEP,RB,5.1,27.2,0.1,0.,0.,0.1,0.,0.,0.,1.2,10.4,0.,0.,0.,1.2,3.,0.1,0.7,4.2
58,"Blue, Alfred",HOU,ARZ,RB,7.6,31.1,0.1,0.,0.,0.,0.,0.,0.,0.8,3.4,0.,0.,0.,0.5,1.8,0.1,1.,3.8
59,"Richard, Jalen",OAK,NEP,RB,3.9,20.,0.,0.,0.,0.,0.,0.,0.,1.5,9.7,0.1,0.,0.,16.9,23.7,0.,0.3,3.7
60,"Tolbert, Mike",BUF,@LAC,RB,3.9,19.6,0.1,0.1,0.,0.,0.,0.,0.,0.6,4.1,0.1,0.,0.,0.,1.,0.,0.5,3.7
61,"Williams, Kerwynn",ARZ,@HOU,RB,3.7,22.,0.2,0.,0.,0.,0.1,0.1,0.,0.6,4.2,0.,0.,0.,0.,5.7,0.,0.4,3.6
62,"Yeldon, T.J.",JAC,@CLE,RB,5.5,20.6,0.,0.,0.,0.,0.,0.,0.,1.9,11.8,0.,0.,0.,0.,0.2,0.,0.2,3.4
63,"Prosise, C.J.",SEA,ATL,RB,2.8,11.5,0.,0.,0.,0.,0.,0.,0.,1.5,18.2,0.,0.1,0.,0.,1.2,0.,0.5,3.3
64,"Kamara, Alvin",NOR,WAS,RB,3.3,11.3,0.2,0.2,0.,0.,0.,0.,0.,1.4,8.3,0.,0.,0.,0.3,0.,0.,1.4,3.2
65,"Ripkowski, Aaron",GBP,BAL,RB,2.7,10.1,0.2,0.2,0.,0.,0.,0.,0.,0.9,5.7,0.,0.,0.,0.,0.,0.1,0.5,3.
66,"Washington, Dwayne",DET,@CHI,RB,5.7,16.2,0.1,0.1,0.,0.,0.,0.,0.,0.8,5.7,0.,0.,0.,0.,3.9,0.,0.4,2.7
67,"Charles, Jamaal",DEN,CIN,RB,3.9,15.,0.1,0.1,0.,0.,0.,0.,0.,0.4,3.,0.,0.,0.,0.,0.,0.,0.3,2.6
68,"Smallwood, Wendell",PHI,@DAL,RB,5.1,18.8,0.,0.,0.,0.,0.,0.,0.,0.8,4.9,0.,0.,0.,1.1,13.8,0.,0.6,2.5
69,"Cunningham, Benny",CHI,DET,RB,2.9,11.5,0.1,0.1,0.,0.,0.,0.,0.,1.4,9.9,0.,0.,0.,0.,30.7,0.1,0.4,2.3
70,"Barber, Peyton",TBB,@MIA,RB,3.5,15.6,0.1,0.,0.,0.,0.,0.1,0.,0.3,2.,0.,0.,0.,0.6,1.7,0.,0.2,2.3
71,"Darkwa, Orleans",NYG,KCC,RB,3.6,12.,0.1,0.1,0.,0.,0.,0.,0.,0.5,3.9,0.,0.,0.,1.,3.3,0.,0.8,2.1
72,"Kuhn, John",NOR,WAS,RB,1.,2.3,0.2,0.2,0.,0.,0.,0.,0.,0.9,4.3,0.,0.,0.,0.,0.,0.,0.2,1.7
73,"Lacy, Eddie",SEA,ATL,RB,2.9,11.7,0.,0.,0.,0.,0.,0.,0.,0.4,3.2,0.,0.,0.,0.,0.2,0.,0.2,1.7
74,"Morris, Alfred",DAL,PHI,RB,3.5,10.6,0.1,0.1,0.,0.,0.,0.,0.,0.3,1.2,0.,0.,0.,0.,1.2,0.,0.1,1.6
75,"Drake, Kenyan",MIA,TBB,RB,2.,9.1,0.1,0.,0.,0.,0.,0.,0.,0.5,2.3,0.,0.,0.,0.,31.3,0.,0.3,1.6
76,"Dunbar, Lance",LAR,@MIN,RB,1.,4.,0.,0.,0.,0.,0.,0.,0.,1.1,8.1,0.,0.,0.,0.,13.1,0.,0.3,1.4
77,"Brown, Malcolm",LAR,@MIN,RB,2.2,7.1,0.,0.,0.,0.,0.,0.,0.,0.9,7.3,0.,0.,0.,0.,18.7,0.,0.6,1.4
78,"Ward, Terron",ATL,@SEA,RB,1.6,6.5,0.,0.,0.,0.,0.,0.,0.,0.4,4.1,0.,0.,0.,0.,0.,0.,0.6,1.1
79,"Foreman, D'Onta",HOU,ARZ,RB,2.9,8.1,0.,0.,0.,0.,0.,0.,0.,0.4,1.7,0.,0.,0.,0.3,4.6,0.,0.6,1.
80,"Ellington, Andre",ARZ,@HOU,RB,1.6,4.2,0.,0.,0.,0.,0.,0.,0.,0.6,4.2,0.,0.,0.,0.,6.6,0.,0.1,0.8
81,"Conner, James",PIT,TEN,RB,1.2,4.,0.,0.,0.,0.,0.,0.,0.,0.3,2.6,0.,0.,0.,0.,6.6,0.,0.4,0.8
82,"Grant, Corey",JAC,@CLE,RB,1.7,5.6,0.,0.,0.,0.,0.,0.,0.,0.2,1.2,0.,0.,0.,0.,20.2,0.,0.1,0.7
83,"Banyard, Joe",BUF,@LAC,RB,0.6,2.4,0.,0.,0.,0.,0.,0.,0.,0.4,3.6,0.,0.,0.,0.5,2.1,0.,0.,0.6
84,"Ekeler, Austin",LAC,BUF,RB,1.5,5.2,0.,0.,0.,0.,0.,0.,0.,0.2,1.6,0.,0.,0.,0.8,8.7,0.1,0.5,0.6
85,"Lasco, Daniel",NOR,WAS,RB,1.1,2.8,0.,0.,0.,0.,0.,0.,0.,0.4,1.6,0.,0.,0.,3.3,4.,0.,0.1,0.4
86,"Jones, Aaron",GBP,BAL,RB,1.4,2.9,0.,0.,0.,0.,0.,0.,0.,0.2,1.5,0.,0.,0.,0.,1.,0.,0.2,0.4
87,"Janovich, Andy",DEN,CIN,RB,0.2,0.7,0.,0.,0.,0.,0.,0.,0.,0.3,2.9,0.,0.,0.,0.,0.,0.,0.1,0.4
88,"DiMarco, Patrick",BUF,@LAC,RB,0.1,0.4,0.,0.,0.,0.,0.,0.,0.,0.3,3.1,0.,0.,0.,0.,0.3,0.,0.,0.4
89,"Cohen, Tarik",CHI,DET,RB,0.8,1.9,0.,0.,0.,0.,0.,0.,0.,0.1,1.3,0.,0.,0.,0.,1.,0.,0.1,0.3
90,"Brown, Mack",WAS,@NOR,RB,0.3,1.5,0.,0.,0.,0.,0.,0.,0.,0.1,0.2,0.,0.,0.,0.,0.,0.,0.1,0.3
91,"Muhammad, Khalfani",TEN,@PIT,RB,0.6,1.7,0.,0.,0.,0.,0.,0.,0.,0.1,1.1,0.,0.,0.,2.,4.3,0.,0.2,0.3
92,"Ervin, Tyler",HOU,ARZ,RB,0.6,2.3,0.,0.,0.,0.,0.,0.,0.,0.2,0.9,0.,0.,0.,6.4,11.6,0.,0.3,0.3
93,"Gallman, Wayne",NYG,KCC,RB,1.,2.4,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.3,0.,0.3,0.2
94,"Davis, Justin",LAR,@MIN,RB,1.1,2.9,0.,0.,0.,0.,0.,0.,0.,0.1,0.6,0.,0.,0.,0.,11.6,0.1,0.2,0.2
95,"Watson, Terrell",PIT,TEN,RB,0.2,0.5,0.,0.,0.,0.,0.,0.,0.,0.2,0.5,0.,0.,0.,0.,1.5,0.,0.1,0.2
96,"Jones, Taiwan",BUF,@LAC,RB,0.5,1.,0.,0.,0.,0.,0.,0.,0.,0.2,1.6,0.,0.,0.,0.,4.4,0.,0.1,0.2
97,"Ham, C.J.",MIN,LAR,RB,0.7,0.9,0.,0.,0.,0.,0.,0.,0.,0.1,0.8,0.,0.,0.,0.,1.,0.,0.2,0.2
98,"Todman, Jordan",HOU,ARZ,RB,0.3,1.2,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,3.9,20.8,0.,0.,0.1
99,"Dayes, Matthew",CLE,JAC,RB,0.5,1.1,0.,0.,0.,0.,0.,0.,0.,0.3,1.7,0.,0.,0.,0.,11.6,0.1,0.3,0.1
100,"Hill, Brian",ATL,@SEA,RB,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.1,0.9,0.,0.,0.,0.,0.4,0.,0.1,0.1
101,"Carson, Chris",SEA,ATL,RB,0.3,0.8,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.1
102,"Mizzell, Taquan",CHI,DET,RB,0.3,0.7,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,13.4,0.,0.,0.1
103,"Smith, Rod",DAL,PHI,RB,0.,0.1,0.,0.,0.,0.,0.,0.,0.,0.1,0.4,0.,0.,0.,0.,0.,0.,0.,0.
104,"Smith, Keith",DAL,PHI,RB,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.1,0.4,0.,0.,0.,0.,0.,0.,0.,0.
105,"Pumphrey, Donnel",PHI,@DAL,RB,0.7,1.9,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,-0.1,6.6,0.1,0.,0.
106,"Sherman, Anthony",KCC,@NYG,RB,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.2,0.3,0.,0.,0.,0.,0.,0.,0.,0.
107,"Winn, George",NYG,KCC,RB,0.2,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.
108,"Hilliard, Kenny",HOU,ARZ,RB,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,8.3,7.3,0.,0.,0.
109,"Penny, Elijhaa",ARZ,@HOU,RB,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,1.1,0.,0.,0.
110,"Mays, Devante",GBP,BAL,RB,0.3,-0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.
