Name,Team,Pos,Pass Yds,Pass Tds,Pass Ints,Rush Att,Rush Yds,Rush Tds,Tar,Rec,RecYds,Rec Tds,Tackles,Sack,FF,FR,Int,IntTD,FumTD,Pass Def,Pnt,PntAvg,PntBlk,Pnt20,TB,Win,WinMarg,Pass Cmp,Pass Att,FGM_0_40,FGA_0_40,FGM_40_49,FGA_40_49,FGM_50,FGA_50,XPM,XPA,PlayerID
Kyzir White,LAC,LB,,,,,,,,,,,29,1,0,0,0,0,0,2.8,,,,,,,,,,,,,,,,,,1529
James Crawford,GB,LB,,,,,,,,,,,30,1,0,0,0,0,0,2.1,,,,,,,,,,,,,,,,,,1530
Ben Gedeon,Min,LB,,,,,,,,,,,32,0,0,0,0,0,0,1.8,,,,,,,,,,,,,,,,,,1531
Uchenna Nwosu,LAC,LB,,,,,,,,,,,18,3,1,0,0,0,0,1.9,,,,,,,,,,,,,,,,,,1532
Brandon Copeland,NYJ,LB,,,,,,,,,,,20,2,0,0,0,0,0,1.8,,,,,,,,,,,,,,,,,,1533
Dorian O'Daniel,KC,LB,,,,,,,,,,,29,0,0,0,0,0,0,1.9,,,,,,,,,,,,,,,,,,1534
Jaylon Ferguson,Bal,LB,,,,,,,,,,,18,2,1,0,0,0,0,1.7,,,,,,,,,,,,,,,,,,1535
Oshane Ximines,NYG,LB,,,,,,,,,,,18,2,1,0,0,0,0,1.6,,,,,,,,,,,,,,,,,,1536
Mark Barron,Pit,LB,,,,,,,,,,,29,0,0,0,0,0,0,1.8,,,,,,,,,,,,,,,,,,1537
Kyler Fackrell,GB,LB,,,,,,,,,,,15,3,0,0,0,0,0,0.8,,,,,,,,,,,,,,,,,,1538
Mychal Kendricks,Sea,LB,,,,,,,,,,,24,1,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,1539
Marquel Lee,Oak,LB,,,,,,,,,,,27,0,0,0,0,0,0,1.6,,,,,,,,,,,,,,,,,,1540
Kamalei Correa,Ten,LB,,,,,,,,,,,15,2,1,0,0,0,0,1.9,,,,,,,,,,,,,,,,,,1541
Brooks Reed,Ari,LB,,,,,,,,,,,19,2,0,0,0,0,0,1.2,,,,,,,,,,,,,,,,,,1542
Anthony Chickillo,Pit,LB,,,,,,,,,,,16,2,0,0,0,0,0,1.8,,,,,,,,,,,,,,,,,,1543
Mark Nzeocha,SF,LB,,,,,,,,,,,23,1,0,0,0,0,0,1.9,,,,,,,,,,,,,,,,,,1544
Tim Williams,Bal,LB,,,,,,,,,,,15,2,0,0,0,0,0,1.3,,,,,,,,,,,,,,,,,,1545
Justin Hollins,Den,LB,,,,,,,,,,,15,2,0,0,0,0,0,1.3,,,,,,,,,,,,,,,,,,1546
Jermaine Carter,Car,LB,,,,,,,,,,,21,0,0,0,0,0,0,1.5,,,,,,,,,,,,,,,,,,1547
Cole Holcomb,Wsh,LB,,,,,,,,,,,20,0,0,0,0,0,0,1.3,,,,,,,,,,,,,,,,,,1548
Christian Miller,Car,LB,,,,,,,,,,,12,2,0,0,0,0,0,1.1,,,,,,,,,,,,,,,,,,1549
Tarell Basham,NYJ,LB,,,,,,,,,,,11,2,0,0,0,0,0,1.2,,,,,,,,,,,,,,,,,,1550
Anthony Nelson,TB,LB,,,,,,,,,,,12,1,0,0,0,0,0,1.1,,,,,,,,,,,,,,,,,,1551
L.J. Fort,Phi,LB,,,,,,,,,,,18,0,0,0,0,0,0,1.3,,,,,,,,,,,,,,,,,,1552
Malik Reed,Den,LB,,,,,,,,,,,12,1,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,1553
Peter Kalambayi,Hou,LB,,,,,,,,,,,17,0,0,0,0,0,0,1.2,,,,,,,,,,,,,,,,,,1554
Jatavis Brown,LAC,LB,,,,,,,,,,,17,0,0,0,0,0,0,1.2,,,,,,,,,,,,,,,,,,1555
Duke Riley,Atl,LB,,,,,,,,,,,17,0,0,0,0,0,0,0.9,,,,,,,,,,,,,,,,,,1556
Cassanova McKinzy,Wsh,LB,,,,,,,,,,,9,1,0,0,0,0,0,0.9,,,,,,,,,,,,,,,,,,1557
Eric Wilson,Min,LB,,,,,,,,,,,14,0,0,0,0,0,0,0.8,,,,,,,,,,,,,,,,,,1558
Deone Bucannon,TB,LB,,,,,,,,,,,15,0,0,0,0,0,0,0.9,,,,,,,,,,,,,,,,,,1559
Elandon Roberts,NE,LB,,,,,,,,,,,14,0,0,0,0,0,0,0.7,,,,,,,,,,,,,,,,,,1560
Shaquem Griffin,Sea,LB,,,,,,,,,,,13,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,1561
Mack Wilson,Cle,LB,,,,,,,,,,,13,0,0,0,0,0,0,0.9,,,,,,,,,,,,,,,,,,1562
Matthew Adams,Ind,LB,,,,,,,,,,,12,0,0,0,0,0,0,0.7,,,,,,,,,,,,,,,,,,1563
Zeke Turner,Ari,LB,,,,,,,,,,,11,0,0,0,0,0,0,0.8,,,,,,,,,,,,,,,,,,1564
D.J. Alexander,Jax,LB,,,,,,,,,,,9,0,0,0,0,0,0,0.7,,,,,,,,,,,,,,,,,,1565
Andre Smith,Car,LB,,,,,,,,,,,9,0,0,0,0,0,0,0.6,,,,,,,,,,,,,,,,,,1566
Jalen Reeves-Maybin,Det,LB,,,,,,,,,,,9,0,0,0,0,0,0,0.6,,,,,,,,,,,,,,,,,,1567
Reggie Gilbert,Ten,LB,,,,,,,,,,,6,1,0,0,0,0,0,0.5,,,,,,,,,,,,,,,,,,1568
Ty Summers,GB,LB,,,,,,,,,,,9,0,0,0,0,0,0,0.6,,,,,,,,,,,,,,,,,,1569
Justin Lawler,LAR,LB,,,,,,,,,,,5,1,0,0,0,0,0,0.5,,,,,,,,,,,,,,,,,,1570
Dennis Gardeck,Ari,LB,,,,,,,,,,,8,0,0,0,0,0,0,0.6,,,,,,,,,,,,,,,,,,1571
Marquis Haynes,Car,LB,,,,,,,,,,,4,1,0,0,0,0,0,0.4,,,,,,,,,,,,,,,,,,1572
Isaiah Irving,Chi,LB,,,,,,,,,,,4,1,0,0,0,0,0,0.4,,,,,,,,,,,,,,,,,,1573
Kentrell Brothers,Min,LB,,,,,,,,,,,7,0,0,0,0,0,0,0.5,,,,,,,,,,,,,,,,,,1574
Nathan Gerry,Phi,LB,,,,,,,,,,,6,0,0,0,0,0,0,0.6,,,,,,,,,,,,,,,,,,1575
Cody Barton,Sea,LB,,,,,,,,,,,7,0,0,0,0,0,0,0.5,,,,,,,,,,,,,,,,,,1576
Ogbonnia Okoronkwo,LAR,LB,,,,,,,,,,,4,1,0,0,0,0,0,0.4,,,,,,,,,,,,,,,,,,1577
Harvey Langi,NYJ,LB,,,,,,,,,,,4,1,0,0,0,0,0,0.4,,,,,,,,,,,,,,,,,,1578
Kemal Ishmael,Atl,LB,,,,,,,,,,,6,0,0,0,0,0,0,0.4,,,,,,,,,,,,,,,,,,1579
Tyler Matakevich,Pit,LB,,,,,,,,,,,5,0,0,0,0,0,0,0.4,,,,,,,,,,,,,,,,,,1580
Ben Burr-Kirven,Sea,LB,,,,,,,,,,,5,0,0,0,0,0,0,0.4,,,,,,,,,,,,,,,,,,1581
Tae Davis,NYG,LB,,,,,,,,,,,5,0,0,0,0,0,0,0.3,,,,,,,,,,,,,,,,,,1582
Nick Kwiatkoski,Chi,LB,,,,,,,,,,,5,0,0,0,0,0,0,0.3,,,,,,,,,,,,,,,,,,1583
Cassius Marsh,Ari,LB,,,,,,,,,,,9,1,0,0,0,0,0,0.7,,,,,,,,,,,,,,,,,,1584
Joe Thomas,Dal,LB,,,,,,,,,,,4,0,0,0,0,0,0,0.4,,,,,,,,,,,,,,,,,,1585
Joel Iyiegbuniwe,Chi,LB,,,,,,,,,,,4,0,0,0,0,0,0,0.3,,,,,,,,,,,,,,,,,,1586
Austin Calitro,Sea,LB,,,,,,,,,,,4,0,0,0,0,0,0,0.2,,,,,,,,,,,,,,,,,,1587
Malik Jefferson,Cle,LB,,,,,,,,,,,4,0,0,0,0,0,0,0.3,,,,,,,,,,,,,,,,,,1588
Drue Tranquill,LAC,LB,,,,,,,,,,,4,0,0,0,0,0,0,0.3,,,,,,,,,,,,,,,,,,1589
Julian Stanford,Buf,LB,,,,,,,,,,,3,0,0,0,0,0,0,0.3,,,,,,,,,,,,,,,,,,1590
Kevin Minter,TB,LB,,,,,,,,,,,3,0,0,0,0,0,0,0.1,,,,,,,,,,,,,,,,,,1591
Olasunkanmi Adeniyi,Pit,LB,,,,,,,,,,,2,0,0,0,0,0,0,0.2,,,,,,,,,,,,,,,,,,1592
Miles Killebrew,Det,LB,,,,,,,,,,,4,0,0,0,0,0,0,0.5,,,,,,,,,,,,,,,,,,1593
Joe Walker,Ari,LB,,,,,,,,,,,3,0,0,0,0,0,0,0.2,,,,,,,,,,,,,,,,,,1594
Ben Niemann,KC,LB,,,,,,,,,,,3,0,0,0,0,0,0,0.2,,,,,,,,,,,,,,,,,,1595
David Long Jr.,Ten,LB,,,,,,,,,,,3,0,0,0,0,0,0,0.2,,,,,,,,,,,,,,,,,,1596
Kevin Pierre-Louis,Chi,LB,,,,,,,,,,,3,0,0,0,0,0,0,0.2,,,,,,,,,,,,,,,,,,1597
E.J. Speed,Ind,LB,,,,,,,,,,,3,0,0,0,0,0,0,0.2,,,,,,,,,,,,,,,,,,1598
Nick Dzubnar,LAC,LB,,,,,,,,,,,3,0,0,0,0,0,0,0.2,,,,,,,,,,,,,,,,,,1599
Devante Bond,TB,LB,,,,,,,,,,,1,0,0,0,0,0,0,0.1,,,,,,,,,,,,,,,,,,1600
Adarius Taylor,Cle,LB,,,,,,,,,,,2,0,0,0,0,0,0,0.2,,,,,,,,,,,,,,,,,,1601
Craig Robertson,NO,LB,,,,,,,,,,,2,0,0,0,0,0,0,0.2,,,,,,,,,,,,,,,,,,1602
Justin March,Dal,LB,,,,,,,,,,,3,0,0,0,0,0,0,0.2,,,,,,,,,,,,,,,,,,1603
Maurice Alexander,Buf,LB,,,,,,,,,,,2,0,0,0,0,0,0,0.2,,,,,,,,,,,,,,,,,,1604
Ulysees Gilbert III,Pit,LB,,,,,,,,,,,1,0,0,0,0,0,0,0.1,,,,,,,,,,,,,,,,,,1605
Nate Stupar,NYG,LB,,,,,,,,,,,1,0,0,0,0,0,0,0.1,,,,,,,,,,,,,,,,,,1606
Kaden Elliss,NO,LB,,,,,,,,,,,1,0,0,0,0,0,0,0.1,,,,,,,,,,,,,,,,,,1607
Jack Cichy,TB,LB,,,,,,,,,,,1,0,0,0,0,0,0,0.1,,,,,,,,,,,,,,,,,,1608
Daren Bates,Ten,LB,,,,,,,,,,,1,0,0,0,0,0,0,0.1,,,,,,,,,,,,,,,,,,1609
Lerentee McCray,Jax,LB,,,,,,,,,,,1,0,0,0,0,0,0,0.1,,,,,,,,,,,,,,,,,,1610
Zaire Franklin,Ind,LB,,,,,,,,,,,1,0,0,0,0,0,0,0.1,,,,,,,,,,,,,,,,,,1611
Emeke Egbule,LAC,LB,,,,,,,,,,,1,0,0,0,0,0,0,0.1,,,,,,,,,,,,,,,,,,1612
Corey Thompson,Buf,LB,,,,,,,,,,,1,0,0,0,0,0,0,0.1,,,,,,,,,,,,,,,,,,1613
Ryan Shazier,Pit,LB,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,1614
