Name,Team,Pos,Pass Yds,Pass Tds,Pass Ints,Rush Att,Rush Yds,Rush Tds,Tar,Rec,RecYds,Rec Tds,Tackles,Sack,FF,FR,Int,IntTD,FumTD,Pass Def,Pnt,PntAvg,PntBlk,Pnt20,TB,Win,WinMarg,Pass Cmp,Pass Att,FGM_0_40,FGA_0_40,FGM_40_49,FGA_40_49,FGM_50,FGA_50,XPM,XPA,PlayerID
Dee Ford,SF,DE,,,,,,,,,,,48,10,4,3,0,0,0,,,,,,,,,,,,,,,,,,,1164
Justin Houston,Ind,DE,,,,,,,,,,,45,10,4,2,0,0,0,,,,,,,,,,,,,,,,,,,1165
Bradley Chubb,Den,DE,,,,,,,,,,,56,10,2,1,0,0,0,,,,,,,,,,,,,,,,,,,1166
Frank Clark,KC,DE,,,,,,,,,,,43,12,3,2,0,0,0,,,,,,,,,,,,,,,,,,,1167
Jadeveon Clowney,Hou,DE,,,,,,,,,,,52,8,1,1,0,0,0,,,,,,,,,,,,,,,,,,,1168
Myles Garrett,Cle,DE,,,,,,,,,,,40,11,2,2,0,0,0,,,,,,,,,,,,,,,,,,,1169
Melvin Ingram,LAC,DE,,,,,,,,,,,48,8,2,1,1,0,0,,,,,,,,,,,,,,,,,,,1170
Carlos Dunlap,Cin,DE,,,,,,,,,,,45,7,2,1,0,0,0,,,,,,,,,,,,,,,,,,,1171
Dante Fowler Jr.,LAR,DE,,,,,,,,,,,44,7,2,1,0,0,0,,,,,,,,,,,,,,,,,,,1172
Ezekiel Ansah,Sea,DE,,,,,,,,,,,47,9,1,0,0,0,0,,,,,,,,,,,,,,,,,,,1173
Nick Bosa,SF,DE,,,,,,,,,,,44,7,1,1,0,0,0,,,,,,,,,,,,,,,,,,,1174
Marcus Davenport,NO,DE,,,,,,,,,,,43,7,1,1,0,0,0,,,,,,,,,,,,,,,,,,,1175
Everson Griffen,Min,DE,,,,,,,,,,,46,9,1,1,0,0,0,,,,,,,,,,,,,,,,,,,1176
Derek Barnett,Phi,DE,,,,,,,,,,,38,7,1,1,0,0,0,,,,,,,,,,,,,,,,,,,1177
Brandon Graham,Phi,DE,,,,,,,,,,,42,6,2,1,0,0,0,,,,,,,,,,,,,,,,,,,1178
Jerry Hughes,Buf,DE,,,,,,,,,,,39,6,2,1,0,0,0,,,,,,,,,,,,,,,,,,,1179
Jabaal Sheard,Ind,DE,,,,,,,,,,,48,6,1,0,0,0,0,,,,,,,,,,,,,,,,,,,1180
Yannick Ngakoue,Jax,DE,,,,,,,,,,,31,10,1,1,0,0,0,,,,,,,,,,,,,,,,,,,1181
Olivier Vernon,Cle,DE,,,,,,,,,,,42,8,1,1,0,0,0,,,,,,,,,,,,,,,,,,,1182
Michael Bennett,NE,DE,,,,,,,,,,,33,8,1,1,0,0,0,,,,,,,,,,,,,,,,,,,1183
Clelin Ferrell,Oak,DE,,,,,,,,,,,40,6,1,1,0,0,0,,,,,,,,,,,,,,,,,,,1184
Trent Murphy,Buf,DE,,,,,,,,,,,35,5,2,1,0,0,0,,,,,,,,,,,,,,,,,,,1185
Takkarist McKinley,Atl,DE,,,,,,,,,,,30,8,1,1,0,0,0,,,,,,,,,,,,,,,,,,,1186
Josh Allen,Jax,DE,,,,,,,,,,,33,6,1,1,0,0,0,,,,,,,,,,,,,,,,,,,1187
Jonathan Woodard,Mia,DE,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,1188
Shaq Lawson,Buf,DE,,,,,,,,,,,33,4,2,1,0,0,0,,,,,,,,,,,,,,,,,,,1189
Sam Hubbard,Cin,DE,,,,,,,,,,,34,5,1,1,0,0,0,,,,,,,,,,,,,,,,,,,1190
Robert Quinn,Dal,DE,,,,,,,,,,,28,5,2,1,0,0,0,,,,,,,,,,,,,,,,,,,1191
Breeland Speaks,KC,DE,,,,,,,,,,,33,4,1,1,0,0,0,,,,,,,,,,,,,,,,,,,1192
Charles Harris,Mia,DE,,,,,,,,,,,34,3,1,0,0,0,0,,,,,,,,,,,,,,,,,,,1193
L.J. Collier,Sea,DE,,,,,,,,,,,26,4,1,1,0,0,0,,,,,,,,,,,,,,,,,,,1194
Arik Armstead,SF,DE,,,,,,,,,,,34,3,0,0,0,0,0,,,,,,,,,,,,,,,,,,,1195
Trey Hendrickson,NO,DE,,,,,,,,,,,27,4,1,1,0,0,0,,,,,,,,,,,,,,,,,,,1196
Tank Carradine,Mia,DE,,,,,,,,,,,41,3,1,0,0,0,0,,,,,,,,,,,,,,,,,,,1197
John Simon,NE,DE,,,,,,,,,,,34,3,0,0,0,0,0,,,,,,,,,,,,,,,,,,,1198
Alex Okafor,KC,DE,,,,,,,,,,,28,3,1,0,0,0,0,,,,,,,,,,,,,,,,,,,1199
Vinny Curry,Phi,DE,,,,,,,,,,,29,3,0,0,0,0,0,,,,,,,,,,,,,,,,,,,1200
Adrian Clayborn,Atl,DE,,,,,,,,,,,19,5,1,1,0,0,0,,,,,,,,,,,,,,,,,,,1201
Deatrich Wise Jr.,NE,DE,,,,,,,,,,,27,4,0,0,0,0,0,,,,,,,,,,,,,,,,,,,1202
Stephen Weatherly,Min,DE,,,,,,,,,,,24,3,1,0,0,0,0,,,,,,,,,,,,,,,,,,,1203
Benson Mayowa,Oak,DE,,,,,,,,,,,23,3,1,0,0,0,0,,,,,,,,,,,,,,,,,,,1204
Carl Lawson,Cin,DE,,,,,,,,,,,21,5,0,0,0,0,0,,,,,,,,,,,,,,,,,,,1205
Vontarrius Dora,Ari,DE,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,1206
Jullian Taylor,SF,DE,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,1207
Tashawn Bower,Min,DE,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,1208
Eddie Yarbrough,Buf,DE,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,1209
Anthony Zettel,Cle,DE,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,1210
Kentavius Street,SF,DE,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,1211
Carroll Phillips,Ind,DE,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,1212
Ade Aruna,Min,DE,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,1213
Chris Landrum,Hou,DE,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,1214
Jeremiah Valoaga,SF,DE,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,1215
Mitchell Loewen,Det,DE,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,1216
Daeshon Hall,Phi,DE,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,1217
Josh Mauro,Oak,DE,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,1218
Eli Harold,Phi,DE,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,1219
Joe Jackson,Dal,DE,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,1220
Quinton Bell,Oak,DE,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,1221
Jalen Jelks,Dal,DE,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,1222
Darryl Johnson Jr.,Buf,DE,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,1223
Chris Odom,Atl,DE,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,1224
Alex Barrett,Oak,DE,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,1225
Jeremiah Attaochu,KC,DE,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,1226
Damontre' Moore,SF,DE,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,1227
Terrence Fede,NYG,DE,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,1228
Geneo Grissom,NO,DE,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,1229
Josh Martin,NO,DE,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,1230
Ryan Delaire,SF,DE,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,1231
Caushaud Lyons,Den,DE,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,1232
DaVonte Lambert,TB,DE,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,1233
Alex McCalister,Wsh,DE,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,1234
Joshua Perry,Ind,DE,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,1235
Brian Mihalik,NYG,DE,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,1236
Bryson Albright,Ari,DE,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,1237
Chris McCain,Ind,DE,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,1238
Hau'oli Kikaha,NO,DE,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,1239
Zach Moore,Ari,DE,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,1240
Ryan Russell,Buf,DE,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,1241
Dion Jordan,Sea,DE,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,1242
Kony Ealy,Oak,DE,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,1243
Ryan Davis,LAR,DE,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,1244
Lavar Edwards,Cle,DE,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,1245
Cornelius Washington,Det,DE,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,1246
Devin Taylor,NYG,DE,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,1247
Dominique Easley,LAR,DE,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,1248
Will Clarke,TB,DE,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,1249
Jacquies Smith,Oak,DE,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,1250
Derrick Shelby,Atl,DE,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,1251
Arthur Jones,Wsh,DE,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,1252
Courtney Upshaw,Atl,DE,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,1253
Junior Galette,FA,DE,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,1254
George Johnson,NO,DE,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,1255
Derrick Morgan,Ten,DE,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,1256
Brian Robison,Min,DE,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,1257
Ahmad Brooks,GB,DE,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,1258
Charles L. Johnson,Car,DE,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,1259
William Hayes,Mia,DE,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,1260
Julius Peppers,Car,DE,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,1261
Cliff Avril,Sea,DE,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,1262
Robert Ayers,Det,DE,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,1263
Michael Johnson,Cin,DE,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,1264
Darryl Tapp,TB,DE,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,1265
