PlayerID,Name,Team,Pos,Pass Att,Pass Cmp,Pass Yds,Pass Tds,Pass Ints,Rush Att,Rush Yds,Rush Tds,Rec,Rec Yds,Rec Tds
35,Doug Martin,TB,RB,0,0,0,0,0,192.7,770.5,5.1,17.2,133.2,0.6
36,Matt Forte,NYJ,RB,0,0,0,0,0,144.1,589.6,3.6,42.1,346.1,0.9
37,Giovani Bernard,Cin,RB,0,0,0,0,0,124.7,515.1,3.6,43.9,364.7,1.2
38,Duke Johnson Jr.,Cle,RB,0,0,0,0,0,101.4,418.1,2.3,56.8,465.3,1.3
39,Theo Riddick,Det,RB,0,0,0,0,0,62.3,240.7,1.6,69.2,550.2,3.7
40,Darren McFadden,Dal,RB,0,0,0,0,0,143.6,608.9,5.1,21.2,162.4,0.7
41,LeGarrette Blount,Phi,RB,0,0,0,0,0,161.8,666.5,6.2,9.1,67.3,0.3
42,Jamaal Charles,Den,RB,0,0,0,0,0,104.8,543.2,2.4,29.3,247,1.6
43,Darren Sproles,Phi,RB,0,0,0,0,0,89,391.5,2.9,49.6,388.9,1.1
44,Derrick Henry,Ten,RB,0,0,0,0,0,155.3,656,4.5,10.9,89.1,0.3
45,Chris Thompson,Wsh,RB,0,0,0,0,0,67.1,302.8,2.1,51.8,419.1,1.8
46,Rex Burkhead,NE,RB,0,0,0,0,0,106.6,458.5,4.2,22.2,188.7,1.2
47,Shane Vereen,NYG,RB,0,0,0,0,0,71.6,303.2,1.5,47.1,385.9,2.2
48,Charles Sims,TB,RB,0,0,0,0,0,87.5,353.1,2,39.1,334.3,1.5
49,James White,NE,RB,0,0,0,0,0,46.9,193.3,2,48,421,2.7
50,C.J. Prosise,Sea,RB,0,0,0,0,0,64.1,272.8,2,41.5,379.2,1.3
51,Robert Turbin,Ind,RB,0,0,0,0,0,79.2,309.7,2,35.5,288.8,1.8
52,Branden Oliver,LAC,RB,0,0,0,0,0,94.5,372.3,2.3,25.7,202.4,1.1
53,Alvin Kamara,NO,RB,0,0,0,0,0,44.3,191.8,1.5,45.2,381.6,1.6
54,Wendell Smallwood,Phi,RB,0,0,0,0,0,101.1,414.6,3.1,18,142,0.4
55,Jamaal Williams,GB,RB,0,0,0,0,0,111.2,433.2,3.6,10.5,85.9,0.4
56,Latavius Murray,Min,RB,0,0,0,0,0,96.4,400.6,3.5,13.6,98.6,0.4
57,Charcandrick West,KC,RB,0,0,0,0,0,95.3,370.7,4.2,11.3,88.1,0.5
58,DeAndre Washington,Oak,RB,0,0,0,0,0,80.8,356.5,2.4,17.3,134.3,0.7
59,Dion Lewis,NE,RB,0,0,0,0,0,72.5,314,2.6,17.1,145,0.9
60,Matt Breida,SF,RB,0,0,0,0,0,93.4,370.8,2.5,12.3,102,0.2
61,D'Onta Foreman,Hou,RB,0,0,0,0,0,97.1,385.4,3,8.1,71,0.2
62,Thomas Rawls,Sea,RB,0,0,0,0,0,96.1,428.1,2.6,4.3,34.1,0.2
63,Jacquizz Rodgers,TB,RB,0,0,0,0,0,94.9,391.7,2.1,11.7,76.8,0.3
64,T.J. Yeldon,Jax,RB,0,0,0,0,0,47,185.3,0.8,41.5,292.9,1.1
65,Jalen Richard,Oak,RB,0,0,0,0,0,52.5,235.9,1.5,26.2,207,1.1
66,Jerick McKinnon,Min,RB,0,0,0,0,0,44.4,186.2,0.9,34.6,239.5,1
67,Tarik Cohen,Chi,RB,0,0,0,0,0,71.3,287.9,1.9,14.8,118.5,0.4
68,Jeremy Hill,Cin,RB,0,0,0,0,0,79.8,325.3,2.9,4.4,32.8,0.2
69,Mike Tolbert,Buf,RB,0,0,0,0,0,68.7,268.3,3.5,7.1,58.7,0.3
70,Kenyan Drake,Mia,RB,0,0,0,0,0,65.6,281.2,1.9,10.8,88.2,0.3
71,Kyle Juszczyk,SF,RB,0,0,0,0,0,7.5,23.8,0.4,42.5,342.7,1.9
72,Devontae Booker,Den,RB,0,0,0,0,0,60.9,240.8,1.5,10.4,86.4,0.4
73,Damien Williams,Mia,RB,0,0,0,0,0,28.7,115.4,1,21.6,181.9,1.4
74,Samaje Perine,Wsh,RB,0,0,0,0,0,61.2,233.8,2.4,6.3,54.5,0.1
75,James Conner,Pit,RB,0,0,0,0,0,59.9,235,2.7,4.3,35.8,0.1
76,Kerwynn Williams,Ari,RB,0,0,0,0,0,48.5,212.4,1.5,9,77.9,0.2
77,Chris Ivory,Jax,RB,0,0,0,0,0,61.4,260.5,1.6,2,15.9,0
78,Joe Banyard,Buf,RB,0,0,0,0,0,51.8,218.7,1.9,3.6,30.4,0.1
79,Orleans Darkwa,NYG,RB,0,0,0,0,0,59.7,243.2,1.3,2.2,18.2,0.1
80,Marlon Mack,Ind,RB,0,0,0,0,0,37.7,144,1,13,108.1,0.4
81,Zach Zenner,Det,RB,0,0,0,0,0,39.3,158,1.2,9.3,81.3,0.4
82,Alfred Morris,Dal,RB,0,0,0,0,0,45.6,187.5,1.5,4.9,39.5,0.2
83,Aaron Jones,GB,RB,0,0,0,0,0,44.5,191.1,1,6.3,51.5,0.2
84,Andre Ellington,Ari,RB,0,0,0,0,0,28.3,113.3,0.9,13.1,116.8,0.5
85,Alfred Blue,Hou,RB,0,0,0,0,0,39.7,160.7,0.9,8.4,67.2,0.3
86,Malcolm Brown,LAR,RB,0,0,0,0,0,35.4,142.7,1,5.7,45.6,0.1
87,Javorius Allen,Bal,RB,0,0,0,0,0,28.3,114.7,0.7,9.6,71.2,0.3
88,Donnel Pumphrey,Phi,RB,0,0,0,0,0,20.2,84.3,0.5,13.5,106.5,0.3
89,Elijah McGuire,NYJ,RB,0,0,0,0,0,35.2,139.9,0.8,4.1,33.3,0.1
90,Aaron Ripkowski,GB,RB,0,0,0,0,0,20.4,84.9,0.5,8.5,68.7,0.7
91,Brian Hill,Atl,RB,0,0,0,0,0,27.2,109.1,1.2,4.2,34.8,0.2
92,Lance Dunbar,LAR,RB,0,0,0,0,0,21.6,89.3,0.6,9.2,75.4,0.2
93,Wayne Gallman,NYG,RB,0,0,0,0,0,35.8,132,0.8,2.2,18.2,0.1
94,Benny Cunningham,Chi,RB,0,0,0,0,0,19.8,84.8,0.6,7.7,59.8,0.3
95,Jamize Olawale,Oak,RB,0,0,0,0,0,12.1,49.5,0.4,8.8,85.2,0.6
96,C.J. Spiller,KC,RB,0,0,0,0,0,19.1,84.4,0.6,7.8,57.4,0.2
97,De'Angelo Henderson,Den,RB,0,0,0,0,0,24.4,97.1,0.6,2.9,24.4,0.1
98,Fozzy Whittaker,Car,RB,0,0,0,0,0,22.2,94.5,0.6,1.9,16.8,0.1
99,Taiwan Jones,Buf,RB,0,0,0,0,0,22.2,93.9,0.8,0,0,0
100,Tyler Ervin,Hou,RB,0,0,0,0,0,8.8,34.2,0.2,8.1,71,0.2
101,Rod Smith,Dal,RB,0,0,0,0,0,10.8,35.3,0.7,3,24.8,0.2
102,Chris Carson,Sea,RB,0,0,0,0,0,14.3,58.4,0.5,1.8,15.4,0.1
103,Raheem Mostert,SF,RB,0,0,0,0,0,11.3,42.5,0.3,4.1,34,0.1
104,Andy Janovich,Den,RB,0,0,0,0,0,3.9,13.3,0.2,6.4,52.8,0.3
105,Anthony Sherman,KC,RB,0,0,0,0,0,0,0,0,7.9,59.4,0.4
106,Dan Vitale,Cle,RB,0,0,0,0,0,0,0,0,7.9,60.7,0.3
107,Terron Ward,Atl,RB,0,0,0,0,0,7.8,32.3,0.3,2.1,17.4,0.1
108,Patrick DiMarco,Buf,RB,0,0,0,0,0,4.2,14.2,0.3,3.6,30.4,0.2
109,Matthew Dayes,Cle,RB,0,0,0,0,0,11.9,45.9,0.3,0,0,0
110,Daniel Lasco,NO,RB,0,0,0,0,0,4,15.8,0.2,2.4,20.8,0.1
111,Terrell Watson,Pit,RB,0,0,0,0,0,8,31.3,0.2,0,0,0
112,Peyton Barber,TB,RB,0,0,0,0,0,6.4,27.1,0.2,0.8,6,0
113,Corey Grant,Jax,RB,0,0,0,0,0,4.3,17.7,0.1,2,15.9,0
114,Devante Mays,GB,RB,0,0,0,0,0,7.4,28.9,0.2,0,0,0
115,Derek Watt,LAC,RB,0,0,0,0,0,2.1,6.9,0.1,2.1,17.1,0.1
116,James Develin,NE,RB,0,0,0,0,0,0,0,0,2.2,18.2,0.2
117,Cameron Artis-Payne,Car,RB,0,0,0,0,0,4.4,18.7,0.1,0,0,0
118,Roosevelt Nix,Pit,RB,0,0,0,0,0,0,0,0,2.2,17.9,0.1
119,Jay Prosch,Hou,RB,0,0,0,0,0,4.4,14.4,0.2,0,0,0
120,Ryan Hewitt,Cin,RB,0,0,0,0,0,0,0,0,2,15.5,0.1
121,Michael Burton,Chi,RB,0,0,0,0,0,2,6.6,0.1,0,0,0
122,Steven Jackson,NE,RB,0,0,0,0,0,0,0,0,0,0,0
123,John Kuhn,NO,RB,0,0,0,0,0,0,0,0,0,0,0
124,Reggie Bush,Buf,RB,0,0,0,0,0,0,0,0,0,0,0
125,DeAngelo Williams,Pit,RB,0,0,0,0,0,0,0,0,0,0,0
126,Fred Jackson,Sea,RB,0,0,0,0,0,0,0,0,0,0,0
127,Ahmad Bradshaw,Ind,RB,0,0,0,0,0,0,0,0,0,0,0
128,Pierre Thomas,Wsh,RB,0,0,0,0,0,0,0,0,0,0,0
129,Chris Johnson,Ari,RB,0,0,0,0,0,0,0,0,0,0,0
130,Jerome Felton,Buf,RB,0,0,0,0,0,0,0,0,0,0,0
131,Tim Hightower,SF,RB,0,0,0,0,0,0,0,0,0,0,0
132,Justin Forsett,Den,RB,0,0,0,0,0,0,0,0,0,0,0
133,Marcel Reece,Sea,RB,0,0,0,0,0,0,0,0,0,0,0
134,Donald Brown,NE,RB,0,0,0,0,0,0,0,0,0,0,0
135,Arian Foster,Mia,RB,0,0,0,0,0,0,0,0,0,0,0
136,Rashad Jennings,NYG,RB,0,0,0,0,0,0,0,0,0,0,0
137,Jorvorskie Lane,TB,RB,0,0,0,0,0,0,0,0,0,0,0
138,Cedric Peerman,Cin,RB,0,0,0,0,0,0,0,0,0,0,0
139,Marcus Thigpen,Buf,RB,0,0,0,0,0,0,0,0,0,0,0
140,Darrel Young,Car,RB,0,0,0,0,0,0,0,0,0,0,0
141,Antone Smith,TB,RB,0,0,0,0,0,0,0,0,0,0,0
142,Ryan Mathews,Phi,RB,0,0,0,0,0,0,0,0,0,0,0
143,Dexter McCluster,LAC,RB,0,0,0,0,0,0,0,0,0,0,0
144,Ben Tate,Pit,RB,0,0,0,0,0,0,0,0,0,0,0
145,Toby Gerhart,Jax,RB,0,0,0,0,0,0,0,0,0,0,0
146,Boobie Dixon,Buf,RB,0,0,0,0,0,0,0,0,0,0,0
147,James Starks,GB,RB,0,0,0,0,0,0,0,0,0,0,0
148,Joique Bell,Det,RB,0,0,0,0,0,0,0,0,0,0,0
149,Tyler Clutts,Dal,RB,0,0,0,0,0,0,0,0,0,0,0
150,Stevan Ridley,Den,RB,0,0,0,0,0,0,0,0,0,0,0
151,Ryan Williams,Dal,RB,0,0,0,0,0,0,0,0,0,0,0
152,Daniel Thomas,Mia,RB,0,0,0,0,0,0,0,0,0,0,0
153,Kendall Hunter,NO,RB,0,0,0,0,0,0,0,0,0,0,0
154,Jordan Todman,Hou,RB,0,0,0,0,0,0,0,0,0,0,0
155,Roy Helu Jr.,Oak,RB,0,0,0,0,0,0,0,0,0,0,0
156,DuJuan Harris,Jax,RB,0,0,0,0,0,0,0,0,0,0,0
157,Matt Asiata,Det,RB,0,0,0,0,0,0,0,0,0,0,0
158,Shaun Draughn,NYG,RB,0,0,0,0,0,0,0,0,0,0,0
159,Chase Reynolds,LAR,RB,0,0,0,0,0,0,0,0,0,0,0
160,Will Johnson,NYG,RB,0,0,0,0,0,0,0,0,0,0,0
