Rank,Player,Team,Opp,Position,Rush,Rush Yds,Rush TDs,0-9 RushTDs,10-19 RushTDs,20-29 RushTDs,30-39 RushTDs,40-49 RushTDs,50+ RushTDs,Rec,Rec Yds,Rec TDs,>= 50yds,>= 100yds,Punt Ret Yds,Kick Ret Yds,Fum Lost,Scoring Opps,Pts
27,"Gore, Frank",IND,JAC,RB,14.7,56.1,0.2,0.2,0.,0.,0.,0.,0.,2.,15.8,0.1,0.1,0.,0.,0.,0.1,2.7,9.2
28,"Stewart, Jonathan",CAR,@CHI,RB,15.2,57.7,0.5,0.5,0.,0.,0.,0.,0.,0.7,3.4,0.,0.,0.,0.,0.,0.1,1.5,9.1
29,"Henry, Derrick",TEN,@CLE,RB,11.2,48.3,0.5,0.4,0.1,0.,0.,0.,0.,1.4,12.6,0.,0.1,0.,1.7,4.3,0.,2.4,9.
30,"Woodhead, Danny",BAL,@MIN,RB,9.9,42.5,0.1,0.,0.,0.,0.,0.,0.,4.,38.5,0.,0.1,0.,0.,0.,0.,0.5,8.7
31,"Hill, Jeremy",CIN,@PIT,RB,12.4,45.3,0.5,0.5,0.,0.,0.,0.,0.,1.2,8.9,0.,0.,0.,0.,0.,0.1,2.8,8.5
32,"Perkins, Paul",NYG,SEA,RB,13.2,52.1,0.1,0.1,0.,0.,0.,0.,0.,2.8,21.8,0.1,0.1,0.,0.,0.6,0.,0.7,8.4
33,"West, Terrance",BAL,@MIN,RB,11.2,44.4,0.3,0.2,0.1,0.,0.,0.,0.,2.6,17.5,0.1,0.1,0.,0.,0.,0.,1.4,8.3
34,"Kelley, Rob",WAS,@PHI,RB,11.1,47.3,0.3,0.2,0.,0.1,0.,0.,0.,1.7,13.8,0.,0.1,0.,0.,0.,0.,1.8,8.2
35,"Mack, Marlon",IND,JAC,RB,9.1,40.6,0.5,0.5,0.,0.,0.,0.,0.,1.4,9.1,0.,0.,0.,0.,18.8,0.,0.3,8.2
36,"Coleman, Tevin",ATL,@NEP,RB,8.4,38.,0.3,0.2,0.,0.,0.,0.,0.1,0.9,6.8,0.3,0.1,0.,0.,0.,0.1,2.,7.9
37,"Rodgers, Jacquizz",TBB,@BUF,RB,12.6,48.9,0.3,0.3,0.,0.,0.,0.,0.,1.6,12.3,0.,0.,0.,0.,0.,0.,1.2,7.8
38,"Murray, Latavius",MIN,BAL,RB,10.7,38.4,0.4,0.4,0.,0.,0.,0.,0.,2.1,17.4,0.,0.1,0.,0.,0.4,0.1,1.5,7.7
39,"White, James",NEP,ATL,RB,3.6,13.9,0.1,0.1,0.,0.,0.,0.,0.,3.5,35.7,0.4,0.1,0.1,0.,4.5,0.,0.9,7.6
40,"Peterson, Adrian",NOR,@GBP,RB,6.4,21.4,0.1,0.1,0.,0.,0.,0.,0.,2.9,26.1,0.4,0.1,0.1,0.,4.4,0.,0.9,7.6
41,"Sproles, Darren",PHI,WAS,RB,6.5,27.3,0.2,0.1,0.,0.1,0.,0.,0.,3.6,27.7,0.1,0.1,0.1,16.8,2.3,0.,1.7,7.5
42,"Johnson, Duke",CLE,TEN,RB,6.,25.4,0.,0.,0.,0.,0.,0.,0.,3.9,36.8,0.,0.1,0.1,4.5,2.2,0.,1.8,6.7
43,"Booker, Devontae",DEN,@LAC,RB,10.7,39.5,0.2,0.2,0.,0.,0.,0.,0.,2.,14.2,0.,0.1,0.,0.,1.1,0.1,1.3,6.7
44,"Bernard, Giovani",CIN,@PIT,RB,8.1,35.,0.1,0.1,0.1,0.,0.,0.,0.,2.7,24.4,0.,0.1,0.,0.,0.2,0.1,2.6,6.6
45,"Thompson, Chris",WAS,@PHI,RB,4.5,22.8,0.2,0.1,0.,0.1,0.,0.,0.,3.1,21.6,0.2,0.1,0.,0.,20.9,0.,0.7,6.5
46,"Lewis, Dion",NEP,ATL,RB,8.1,31.9,0.1,0.1,0.,0.,0.,0.,0.,2.8,19.6,0.1,0.1,0.,0.,12.5,0.,0.9,6.4
47,"Sims, Charles",TBB,@BUF,RB,6.4,27.8,0.,0.,0.,0.,0.,0.,0.,2.8,26.9,0.2,0.1,0.1,0.,0.,0.1,2.4,6.4
48,"Ivory, Chris",JAC,@IND,RB,10.2,41.5,0.1,0.1,0.,0.,0.,0.,0.,1.6,13.3,0.,0.1,0.,0.,1.4,0.2,0.7,6.2
49,"Burkhead, Rex",NEP,ATL,RB,5.6,45.6,0.1,0.1,0.,0.,0.,0.,0.,1.6,13.,0.,0.1,0.,0.,9.6,0.1,0.7,6.2
50,"West, Charcandrick",KCC,@OAK,RB,8.1,27.7,0.2,0.2,0.,0.,0.,0.,0.,1.8,13.1,0.2,0.1,0.,0.,1.1,0.1,0.9,6.
51,"Williams, Jamaal",GBP,NOR,RB,8.8,36.3,0.1,0.1,0.,0.,0.,0.,0.,1.7,14.8,0.,0.1,0.,0.,0.,0.,2.3,5.9
52,"Allen, Javorius",BAL,@MIN,RB,6.8,24.6,0.1,0.1,0.,0.,0.,0.,0.,2.9,18.8,0.1,0.1,0.,0.,2.9,0.,1.6,5.1
53,"Washington, DeAndre",OAK,KCC,RB,5.8,30.7,0.1,0.,0.,0.1,0.,0.,0.,1.4,12.,0.,0.,0.,1.3,3.3,0.,0.8,4.8
54,"Perine, Samaje",WAS,@PHI,RB,5.1,41.,0.,0.,0.,0.,0.,0.,0.,0.3,3.6,0.,0.,0.,0.,2.8,0.,1.8,4.4
55,"McKinnon, Jerick",MIN,BAL,RB,7.3,22.5,0.1,0.1,0.,0.,0.,0.,0.,2.,13.5,0.,0.1,0.,0.,0.,0.,0.5,4.4
56,"Richard, Jalen",OAK,KCC,RB,4.5,22.7,0.,0.,0.,0.,0.,0.,0.,1.7,11.,0.1,0.,0.,18.8,27.8,0.,0.3,4.2
57,"Artis-Payne, Cameron",CAR,@CHI,RB,6.,25.8,0.1,0.,0.1,0.,0.,0.,0.,0.8,7.8,0.,0.,0.,0.,0.,0.,0.3,4.2
58,"Rawls, Thomas",SEA,@NYG,RB,6.1,25.5,0.2,0.2,0.,0.,0.,0.,0.,0.6,4.4,0.,0.,0.,0.,0.,0.,1.,4.2
59,"Williams, Damien",MIA,NYJ,RB,2.6,9.6,0.1,0.1,0.1,0.,0.,0.,0.,1.4,13.8,0.2,0.1,0.,0.,4.4,0.1,0.9,4.1
60,"Vereen, Shane",NYG,SEA,RB,5.1,21.8,0.,0.,0.,0.,0.,0.,0.,1.7,12.5,0.1,0.,0.,0.,7.9,0.1,1.3,4.
61,"Turbin, Robert",IND,JAC,RB,3.,10.7,0.3,0.3,0.,0.,0.,0.,0.,1.3,8.3,0.1,0.,0.,0.,0.,0.,1.1,3.9
62,"Williams, Kerwynn",ARZ,@LAR,RB,3.8,23.,0.2,0.,0.,0.,0.1,0.1,0.,0.6,4.1,0.,0.,0.,0.,5.4,0.,0.5,3.8
63,"Oliver, Branden",LAC,DEN,RB,4.9,19.3,0.,0.,0.,0.,0.,0.,0.,1.4,13.9,0.,0.1,0.,1.,1.4,0.,0.9,3.6
64,"Yeldon, T.J.",JAC,@IND,RB,5.3,20.1,0.,0.,0.,0.,0.,0.,0.,1.9,11.5,0.,0.,0.,0.,0.2,0.,0.2,3.3
65,"Tolbert, Mike",BUF,TBB,RB,3.5,17.9,0.1,0.1,0.,0.,0.,0.,0.,0.5,3.7,0.1,0.,0.,0.,0.9,0.,0.5,3.3
66,"Ripkowski, Aaron",GBP,NOR,RB,2.9,10.9,0.3,0.3,0.,0.,0.,0.,0.,1.,6.2,0.,0.,0.,0.,0.,0.,0.5,3.2
67,"Smallwood, Wendell",PHI,WAS,RB,5.8,21.4,0.1,0.1,0.,0.,0.,0.,0.,0.9,5.9,0.,0.,0.,1.2,16.9,0.,0.7,3.
68,"Charles, Jamaal",DEN,@LAC,RB,4.3,17.,0.2,0.1,0.,0.,0.,0.,0.,0.5,3.1,0.,0.,0.,0.,0.,0.,0.3,2.9
69,"Prosise, C.J.",SEA,@NYG,RB,2.5,10.3,0.,0.,0.,0.,0.,0.,0.,1.3,15.7,0.,0.1,0.,0.,0.8,0.,0.4,2.9
70,"Kamara, Alvin",NOR,@GBP,RB,2.8,9.6,0.2,0.2,0.,0.,0.,0.,0.,1.3,7.7,0.,0.,0.,0.3,0.,0.,1.1,2.9
71,"Morris, Alfred",DAL,@SFO,RB,5.,19.4,0.1,0.1,0.,0.,0.,0.,0.,0.3,2.2,0.,0.,0.,0.,1.8,0.,0.6,2.6
72,"Breida, Matt",SFO,DAL,RB,4.1,11.,0.1,0.1,0.,0.,0.,0.,0.,1.,7.3,0.,0.,0.,0.,0.1,0.1,0.9,2.5
73,"Whittaker, Fozzy",CAR,@CHI,RB,3.3,15.2,0.,0.,0.,0.,0.,0.,0.,0.9,7.4,0.,0.,0.,0.,18.3,0.,0.2,2.4
74,"Barber, Peyton",TBB,@BUF,RB,3.5,15.2,0.1,0.,0.,0.,0.,0.1,0.,0.3,2.,0.,0.,0.,0.6,1.7,0.,0.2,2.2
75,"Cunningham, Benny",CHI,CAR,RB,2.6,10.3,0.,0.,0.,0.,0.,0.,0.,1.3,9.3,0.,0.,0.,0.,27.8,0.1,0.4,2.1
76,"Darkwa, Orleans",NYG,SEA,RB,3.2,10.8,0.1,0.1,0.,0.,0.,0.,0.,0.4,3.5,0.,0.,0.,0.9,3.,0.,0.7,1.9
77,"Jones, Matt",IND,JAC,RB,2.8,12.3,0.1,0.,0.,0.,0.,0.,0.,0.2,2.,0.,0.,0.,0.,12.6,0.,0.1,1.8
78,"Kuhn, John",NOR,@GBP,RB,1.,2.2,0.2,0.2,0.,0.,0.,0.,0.,0.9,4.,0.,0.,0.,0.,0.,0.,0.2,1.6
79,"Lacy, Eddie",SEA,@NYG,RB,2.6,10.9,0.,0.,0.,0.,0.,0.,0.,0.4,2.8,0.,0.,0.,0.,0.2,0.,0.2,1.5
80,"Drake, Kenyan",MIA,NYJ,RB,1.8,8.5,0.1,0.,0.,0.,0.,0.,0.,0.4,2.2,0.,0.,0.,0.,30.7,0.,0.3,1.5
81,"Brown, Malcolm",LAR,ARZ,RB,2.3,7.5,0.,0.,0.,0.,0.,0.,0.,0.9,7.1,0.,0.,0.,0.,18.6,0.,0.5,1.4
82,"Dunbar, Lance",LAR,ARZ,RB,0.8,3.5,0.,0.,0.,0.,0.,0.,0.,0.9,7.1,0.,0.,0.,0.,11.6,0.,0.2,1.2
83,"Ward, Terron",ATL,@NEP,RB,1.6,6.4,0.,0.,0.,0.,0.,0.,0.,0.4,4.1,0.,0.,0.,0.,0.,0.,0.5,1.
84,"Grant, Corey",JAC,@IND,RB,1.9,7.,0.,0.,0.,0.,0.,0.,0.,0.2,1.3,0.,0.,0.,0.,19.5,0.,0.1,1.
85,"Juszczyk, Kyle",SFO,DAL,RB,0.1,0.2,0.,0.,0.,0.,0.,0.,0.,1.,7.7,0.,0.,0.,0.,0.,0.,0.1,0.9
86,"Conner, James",PIT,CIN,RB,1.4,4.9,0.,0.,0.,0.,0.,0.,0.,0.3,3.,0.,0.,0.,0.,7.7,0.,0.5,0.9
87,"Ellington, Andre",ARZ,@LAR,RB,1.6,4.3,0.,0.,0.,0.,0.,0.,0.,0.6,4.2,0.,0.,0.,0.,6.8,0.,0.1,0.8
88,"Banyard, Joe",BUF,TBB,RB,0.5,2.2,0.,0.,0.,0.,0.,0.,0.,0.4,3.3,0.,0.,0.,0.5,1.9,0.,0.,0.5
89,"Ekeler, Austin",LAC,DEN,RB,1.4,5.,0.,0.,0.,0.,0.,0.,0.,0.2,1.6,0.,0.,0.,0.9,7.2,0.1,0.4,0.5
90,"Mostert, Raheem",SFO,DAL,RB,0.9,2.5,0.,0.,0.,0.,0.,0.,0.,0.3,2.2,0.,0.,0.,0.,10.,0.,0.,0.5
91,"Jones, Aaron",GBP,NOR,RB,1.4,3.,0.,0.,0.,0.,0.,0.,0.,0.2,1.5,0.,0.,0.,0.,1.,0.,0.2,0.4
92,"Lasco, Daniel",NOR,@GBP,RB,1.,2.7,0.,0.,0.,0.,0.,0.,0.,0.4,1.5,0.,0.,0.,3.1,3.8,0.,0.1,0.4
93,"Smith, Rod",DAL,@SFO,RB,0.9,2.8,0.,0.,0.,0.,0.,0.,0.,0.2,1.2,0.,0.,0.,0.,2.2,0.,0.1,0.4
94,"Janovich, Andy",DEN,@LAC,RB,0.2,0.6,0.,0.,0.,0.,0.,0.,0.,0.2,2.7,0.,0.,0.,0.,0.,0.,0.1,0.4
95,"DiMarco, Patrick",BUF,TBB,RB,0.1,0.3,0.,0.,0.,0.,0.,0.,0.,0.3,2.8,0.,0.,0.,0.,0.2,0.,0.,0.4
96,"Muhammad, Khalfani",TEN,@CLE,RB,0.7,2.,0.,0.,0.,0.,0.,0.,0.,0.2,1.7,0.,0.,0.,2.2,4.8,0.,0.2,0.4
97,"Cohen, Tarik",CHI,CAR,RB,0.7,1.5,0.,0.,0.,0.,0.,0.,0.,0.1,1.2,0.,0.,0.,0.,0.9,0.,0.,0.3
98,"McGuire, Elijah",NYJ,@MIA,RB,1.4,2.8,0.,0.,0.,0.,0.,0.,0.,0.1,0.6,0.,0.,0.,0.,6.4,0.1,0.4,0.2
99,"Watson, Terrell",PIT,CIN,RB,0.2,0.6,0.,0.,0.,0.,0.,0.,0.,0.2,0.6,0.,0.,0.,0.,1.5,0.,0.1,0.2
100,"Gallman, Wayne",NYG,SEA,RB,0.9,2.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.3,0.,0.2,0.2
101,"Brown, Mack",WAS,@PHI,RB,0.2,1.1,0.,0.,0.,0.,0.,0.,0.,0.,0.2,0.,0.,0.,0.,0.,0.,0.,0.2
102,"Davis, Justin",LAR,ARZ,RB,1.1,2.6,0.,0.,0.,0.,0.,0.,0.,0.1,0.5,0.,0.,0.,0.,11.8,0.1,0.1,0.2
103,"Jones, Taiwan",BUF,TBB,RB,0.4,0.9,0.,0.,0.,0.,0.,0.,0.,0.2,1.4,0.,0.,0.,0.,4.,0.,0.1,0.2
104,"Ham, C.J.",MIN,BAL,RB,0.7,0.9,0.,0.,0.,0.,0.,0.,0.,0.1,0.8,0.,0.,0.,0.,1.,0.,0.2,0.2
105,"Pumphrey, Donnel",PHI,WAS,RB,0.9,2.7,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,-0.1,7.6,0.1,0.,0.1
106,"Hill, Brian",ATL,@NEP,RB,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.1,0.8,0.,0.,0.,0.,0.4,0.,0.1,0.1
107,"Mizzell, Taquan",CHI,CAR,RB,0.3,0.8,0.,0.,0.,0.,0.,0.,0.,0.,0.1,0.,0.,0.,0.,13.6,0.,0.1,0.1
108,"Carson, Chris",SEA,@NYG,RB,0.3,0.7,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.1
109,"Dayes, Matthew",CLE,TEN,RB,0.4,0.9,0.,0.,0.,0.,0.,0.,0.,0.3,1.5,0.,0.,0.,0.,10.8,0.1,0.3,0.1
110,"Smith, Keith",DAL,@SFO,RB,0.,0.1,0.,0.,0.,0.,0.,0.,0.,0.1,0.6,0.,0.,0.,0.,0.,0.,0.,0.1
111,"Sherman, Anthony",KCC,@OAK,RB,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.2,0.4,0.,0.,0.,0.,0.,0.,0.,0.
112,"Winn, George",NYG,SEA,RB,0.2,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.
113,"Penny, Elijhaa",ARZ,@LAR,RB,0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,1.,0.,0.,0.
114,"Mays, Devante",GBP,NOR,RB,0.3,-0.1,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.
