Rank,Player,Team,Opp,Position,Rush,Rush Yds,Rush TDs,0-9 RushTDs,10-19 RushTDs,20-29 RushTDs,30-39 RushTDs,40-49 RushTDs,50+ RushTDs,Tgt,RZTgt,Rec,Rec Yds,Rec TDs,>= 50yds,>= 100yds,Punt Ret Yds,Kick Ret Yds,Fum Lost,Scoring Opps,Pts
23,"Johnson, Duke",HOU,@CLE,RB,11.0,44.0,0.3,0.3,0.0,0.0,0.0,0.0,0.0,5.0,0.6,4.0,20.0,0.1,0.1,0.0,0.0,0.0,0.1,0.9,12.4
24,"White, James",NEP,BAL,RB,5.0,25.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.8,4.8,40.0,0.1,0.1,0.1,0.0,1.0,0.1,0.6,12.4
25,"Jones, Ronald",TBB,@CAR,RB,13.0,55.0,0.5,0.4,0.1,0.0,0.0,0.0,0.0,3.7,0.2,2.7,15.0,0.0,0.1,0.0,0.0,0.0,0.2,0.7,12.1
26,"Dallas, DeeJay",SEA,@LAR,RB,10.0,45.0,0.5,0.3,0.1,0.1,0.0,0.0,0.0,2.0,0.4,1.5,14.0,0.2,0.1,0.0,0.0,0.0,0.0,1.6,12.0
27,"Gallman, Wayne",NYG,PHI,RB,12.0,44.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,3.2,0.5,2.5,18.0,0.0,0.1,0.0,0.0,1.0,0.1,1.0,12.0
28,"Moss, Zack",BUF,@ARI,RB,10.1,45.0,0.4,0.4,0.0,0.0,0.0,0.0,0.0,2.7,0.1,2.0,17.0,0.2,0.1,0.0,0.0,0.0,0.0,1.1,11.8
29,"McKissic, J.D.",WAS,@DET,RB,7.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8,0.2,4.7,33.0,0.0,0.1,0.1,0.0,0.0,0.1,0.2,11.7
30,"Harris, Damien",NEP,BAL,RB,12.0,56.0,0.4,0.2,0.1,0.1,0.0,0.0,0.0,2.1,0.3,1.7,16.0,0.1,0.1,0.0,0.0,0.0,0.1,0.9,11.5
31,"McKinnon, Jerick",SFO,@NOS,RB,6.8,36.0,0.6,0.4,0.2,0.0,0.0,0.0,0.0,2.3,0.4,2.0,16.0,0.1,0.1,0.0,0.0,8.0,0.0,0.9,11.4
32,"Lindsay, Phillip",DEN,@LVR,RB,12.0,60.0,0.4,0.2,0.1,0.0,0.0,0.0,0.1,1.9,0.2,1.1,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,10.8
33,"Drake, Kenyan",ARI,BUF,RB,12.0,52.0,0.4,0.3,0.0,0.0,0.0,0.0,0.1,2.3,0.2,1.7,11.0,0.0,0.1,0.0,0.0,0.0,0.0,1.0,10.6
34,"Dobbins, J.K.",BAL,@NEP,RB,12.0,55.0,0.4,0.3,0.1,0.0,0.0,0.0,0.0,2.1,0.1,1.6,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,10.4
35,"Ingram, Mark",BAL,@NEP,RB,12.0,55.0,0.5,0.3,0.1,0.0,0.1,0.0,0.0,1.1,0.1,0.9,8.0,0.1,0.0,0.0,0.0,0.0,0.2,1.1,10.3
36,"Williams, Jamaal",GBP,JAC,RB,7.9,33.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,3.5,0.3,3.0,23.0,0.1,0.1,0.1,0.0,1.0,0.0,0.8,9.6
37,"Burkhead, Rex",NEP,BAL,RB,6.3,27.0,0.3,0.3,0.0,0.0,0.0,0.0,0.0,2.8,0.3,2.2,20.0,0.1,0.1,0.0,0.0,0.0,0.0,0.8,9.0
38,"Singletary, Devin",BUF,@ARI,RB,10.2,43.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,3.0,0.3,2.4,19.0,0.0,0.1,0.0,0.0,0.0,0.0,0.5,8.9
39,"Edwards, Gus",BAL,@NEP,RB,10.0,50.0,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.4,3.0,0.0,0.0,0.0,0.0,0.0,0.1,0.8,7.5
40,"Wilkins, Jordan",IND,@TEN,RB,6.9,32.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,2.4,0.2,1.7,16.0,0.0,0.1,0.0,5.0,2.0,0.0,0.5,7.5
41,"Hines, Nyheim",IND,@TEN,RB,3.6,14.0,0.2,0.1,0.1,0.0,0.0,0.0,0.0,3.2,0.2,2.5,18.0,0.2,0.1,0.0,23.0,7.0,0.1,0.5,7.5
42,"Murray, Latavius",NOS,SFO,RB,8.3,34.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.7,0.3,1.4,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,7.3
43,"Peterson, Adrian",DET,WAS,RB,9.3,38.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.9,0.2,1.3,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,7.2
44,"Ballage, Kalen",LAC,@MIA,RB,7.6,27.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,2.5,0.5,2.0,12.0,0.0,0.1,0.0,0.0,0.0,0.1,0.6,7.0
45,"Johnson, Kerryon",DET,WAS,RB,6.0,23.0,0.3,0.3,0.0,0.0,0.0,0.0,0.0,1.8,0.2,1.3,13.0,0.0,0.1,0.0,0.0,1.0,0.1,0.6,6.8
46,"Brown, Malcolm",LAR,SEA,RB,6.5,25.0,0.3,0.3,0.0,0.0,0.0,0.0,0.0,1.4,0.1,0.8,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,5.3
47,"Richard, Jalen",LVR,DEN,RB,2.5,12.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,2.4,0.3,1.9,17.0,0.0,0.1,0.0,1.0,17.0,0.1,0.1,5.2
48,"Mattison, Alexander",MIN,@CHI,RB,7.1,32.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,1.1,0.0,0.8,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,5.1
49,"Hasty, JaMycal",SFO,@NOS,RB,6.0,20.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.7,6.0,0.0,0.0,0.0,0.0,7.0,0.0,0.4,4.9
50,"Nall, Ryan",CHI,MIN,RB,3.1,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,0.3,1.5,11.0,0.2,0.0,0.0,2.0,3.0,0.0,0.4,4.8
51,"Williams, Trayveon",CIN,@PIT,RB,4.4,14.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,1.9,0.3,1.5,8.0,0.0,0.0,0.0,0.0,0.0,0.1,0.4,4.3
52,"Snell Jr., Benny",PIT,CIN,RB,6.0,21.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,4.3
53,"Howell, Buddy",HOU,@CLE,RB,3.5,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.5,1.4,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,4.2
54,"Homer, Travis",SEA,@LAR,RB,3.2,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.2,1.0,11.0,0.1,0.1,0.0,0.0,7.0,0.0,0.3,4.0
55,"Pierce, Artavis",CHI,MIN,RB,4.8,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,0.2,1.4,8.0,0.0,0.0,0.0,3.0,2.0,0.2,0.4,3.8
56,"Booker, Devontae",LVR,DEN,RB,3.0,18.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.9,0.0,0.8,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,3.8
57,"Juszczyk, Kyle",SFO,@NOS,RB,0.6,3.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,1.6,0.5,1.1,12.0,0.1,0.1,0.0,0.0,0.0,0.0,0.5,3.8
58,"Freeman, Royce",DEN,@LVR,RB,3.5,12.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,1.4,0.3,1.2,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,3.6
59,"Cannon, Trenton",CAR,TBB,RB,1.8,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.1,1.1,8.0,0.1,0.0,0.0,0.0,2.0,0.0,0.1,3.2
60,"Lewis, Dion",NYG,PHI,RB,1.8,7.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,1.6,0.3,1.1,7.0,0.1,0.0,0.0,0.0,12.0,0.1,0.2,3.1
61,"Barber, Peyton",WAS,@DET,RB,5.2,13.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.7,0.1,0.4,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,2.9
62,"Foreman, D'Onta",TEN,IND,RB,3.5,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.2,0.8,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,2.8
63,"Akers, Cam",LAR,SEA,RB,4.2,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.2,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,2.6
64,"McCoy, LeSean",TBB,@CAR,RB,1.9,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.2,1.2,8.0,0.0,0.0,0.0,0.0,2.0,0.0,0.1,2.5
65,"Ahmed, Salvon",MIA,LAC,RB,2.1,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.2,0.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.8
66,"Johnson, D'Ernest",CLE,HOU,RB,2.5,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.4,2.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,1.8
67,"McNichols, Jeremy",TEN,IND,RB,2.1,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.3,0.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.7
68,"Hill, Justice",BAL,@NEP,RB,1.4,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.1,0.4,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.6
69,"Boone, Mike",MIN,@CHI,RB,1.4,8.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.3,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.2,1.6
70,"Clement, Corey",PHI,@NYG,RB,2.3,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.5,3.0,0.0,0.0,0.0,1.0,7.0,0.1,0.3,1.6
71,"Pope, Troymaine",LAC,@MIA,RB,1.2,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.2,0.4,2.0,0.1,0.0,0.0,0.0,1.0,0.0,0.1,1.6
72,"Abdullah, Ameer",MIN,@CHI,RB,0.6,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.4,4.0,0.1,0.0,0.0,0.0,22.0,0.0,0.2,1.6
73,"Ingold, Alec",LVR,DEN,RB,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.6,6.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,1.5
74,"Morris, Alfred",NYG,PHI,RB,2.3,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.1,0.3,1.0,0.0,0.0,0.0,0.0,1.0,0.1,0.1,1.4
75,"Taylor, J.J.",NEP,BAL,RB,1.1,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.2,0.4,1.0,0.0,0.0,0.0,0.0,11.0,0.0,0.1,0.9
76,"Ogunbowale, Dare",JAC,@GBP,RB,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.1,0.4,4.0,0.0,0.0,0.0,1.0,7.0,0.0,0.2,0.9
77,"Ham, C.J.",MIN,@CHI,RB,0.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.1,0.3,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.7
78,"Janovich, Andy",CLE,HOU,RB,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.3,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
79,"Montgomery, Ty",NOS,SFO,RB,0.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.2,2.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.5
80,"Perry, Senorise",TEN,IND,RB,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
81,"Burton, Michael",NOS,SFO,RB,0.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3
82,"Ricard, Patrick",BAL,@NEP,RB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
83,"Armah, Alexander",CAR,TBB,RB,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.1,0.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2
84,"Perine, Samaje",CIN,@PIT,RB,0.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
85,"Gillaspia, Cullen",HOU,@CLE,RB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
86,"Penny, Elijhaa",NYG,PHI,RB,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
87,"Collins, Alex",SEA,@LAR,RB,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0

